label,area_pixels,area_scaled,equivalent_diameter,perimeter,circularity,width,height,aspect_ratio,centroid_x,centroid_y,eccentricity,solidity,extent
74,4108.0,4108.0,72.32197487466757,367.34523779156063,0.38255287553231915,85.0,83.0,1.0240963855421688,1292.3943524829601,300.1540895813048,0.7941646439260722,0.8762798634812287,0.5822820694542877
75,6672.0,6672.0,92.16861853403796,474.0142853498728,0.37314965229633296,117.0,111.0,1.054054054054054,1365.675809352518,292.1735611510791,0.5715146856181188,0.77554341508776,0.5137445137445138
76,2765.0,2765.0,59.33386335974361,230.06601717798213,0.6564475794338858,61.0,67.0,1.098360655737705,1617.9236889692586,320.7710669077758,0.4149782145923536,0.8828224776500638,0.676535356006851
77,31.0,31.0,6.282549314314218,29.0,0.46320747805604556,31.0,1.0,31.0,1409.0,318.0,1.0,1.0,1.0
78,14577.0,14577.0,136.2351380650545,534.1564209736038,0.6420089924666078,141.0,160.0,1.1347517730496455,978.1845372847637,316.1264320504905,0.672286553136284,0.9238228024589644,0.6461436170212767
79,439.0,439.0,23.642169108157916,141.01219330881977,0.2774348722406576,64.0,17.0,3.764705882352941,1410.738041002278,320.33029612756263,0.9886424095109414,0.656203288490284,0.40349264705882354
80,6517.0,6517.0,91.09172362536047,440.64170234784234,0.4217803979195205,96.0,117.0,1.21875,77.91453122602424,298.0303820776431,0.7210318985694748,0.837015155407141,0.5802172364672364
81,4078.0,4078.0,72.05741366042771,258.1076477383248,0.7692284524469529,78.0,76.0,1.0263157894736843,415.33570377636096,338.9139283962727,0.316838512765632,0.9340357306459002,0.6879217273954116
82,5718.0,5718.0,85.32516461628222,323.94826817189073,0.6847037240183002,116.0,72.0,1.6111111111111112,1717.702693249388,305.8487233298356,0.8266235864344864,0.9271931246959624,0.6846264367816092
83,8109.0,8109.0,101.61052833371862,422.3746750430836,0.5711910885013571,129.0,117.0,1.1025641025641026,1689.3538044148477,358.73005302750033,0.7293170261734423,0.8162874974833904,0.5372689326177699
84,11944.0,11944.0,123.3189893013918,461.08535316173834,0.7059874899651367,120.0,144.0,1.2,318.28114534494307,337.64425653047556,0.6143445454492314,0.9562084700984709,0.6912037037037037
85,4414.0,4414.0,74.96718849243986,282.4507934888324,0.6952749693126383,102.0,62.0,1.6451612903225807,1409.751246035342,348.2847757136384,0.8456060948568845,0.8989816700610997,0.6979759645793802
86,9665.0,9665.0,110.93178173934352,486.8954903232549,0.5123187117887219,133.0,147.0,1.105263157894737,841.1296430419038,339.45794102431455,0.7574621380129828,0.785006497725796,0.494348115185924
87,3071.0,3071.0,62.530941476053954,228.5685424949238,0.7386807178483231,63.0,65.0,1.0317460317460319,877.3966134809508,378.77401497883426,0.6785713787514035,0.9752302318196253,0.7499389499389499
88,14345.0,14345.0,135.1466657717678,508.54119728445403,0.69704069528354,144.0,143.0,1.006993006993007,1848.2871383757406,360.4927849424887,0.4458887313725363,0.9423860202338721,0.6966297591297591
89,6366.0,6366.0,90.03023348733494,459.3208511739212,0.3791789122752214,74.0,171.0,2.310810810810811,2286.230285893811,331.46952560477536,0.9634429108414018,0.7392869585414006,0.5030820293978189
90,1088.0,1088.0,37.219411933450225,246.62741699796953,0.22477916339196144,10.0,119.0,11.9,2273.252757352941,371.6001838235294,0.9964101732695841,0.9766606822262118,0.9142857142857143
91,10133.0,10133.0,113.58581032330316,462.43354954612926,0.5954553991124019,86.0,156.0,1.813953488372093,2230.6820290141122,357.25510707589063,0.8356820884646435,0.9257262927096657,0.7552921884317233
92,11461.0,11461.0,120.79982790637452,543.1097397793778,0.4882667988132074,128.0,146.0,1.140625,551.9565482942152,368.22458773230954,0.5919330965636079,0.8663542217854713,0.61328125
93,10875.0,10875.0,117.67106717028997,450.5584412271571,0.6731887790700559,120.0,134.0,1.1166666666666667,1525.9559540229884,361.1055632183908,0.6356440269998661,0.9296460933492905,0.6763059701492538
94,4540.0,4540.0,76.02964903968477,271.4629867976521,0.7741844974118263,83.0,84.0,1.0120481927710843,245.768281938326,410.96916299559473,0.3437860314210316,0.9567966280295047,0.6511761331038439
95,13074.0,13074.0,129.02067201757833,470.3990616607231,0.7424811821849122,149.0,135.0,1.1037037037037036,696.491280403855,411.65266942022333,0.4347610833282227,0.9559113840754552,0.6499627143922446
96,19497.0,19497.0,157.55745429430328,667.3107499061545,0.5502010483264927,181.0,172.0,1.052325581395349,1353.5085910652922,421.20767297532956,0.49586203848426325,0.8605287549101823,0.6262687909546447
97,8840.0,8840.0,106.09164705790384,411.0548698896889,0.6574497029094638,90.0,126.0,1.4,42.25373303167421,417.2059954751131,0.7151614099064599,0.9347573226181665,0.7795414462081128
98,21033.0,21033.0,163.64610396955584,628.0803025278549,0.6700091578369444,195.0,166.0,1.1746987951807228,1155.234916559692,423.9241667855275,0.4806657118816114,0.9414950760966876,0.6497683039851715
99,10473.0,10473.0,115.47570199834838,424.03152929257595,0.7319554809312265,120.0,121.0,1.0083333333333333,145.50338966867182,423.7151723479423,0.3205238903468924,0.9500181422351234,0.7212809917355372
100,18469.0,18469.0,153.34751759227706,611.4528855298854,0.6207650359092663,162.0,176.0,1.0864197530864197,2038.945963506416,424.94964535167037,0.5489701308377831,0.9084157198367026,0.6477623456790124
101,6555.0,6555.0,91.35691115476152,350.2741699796952,0.6713768077897965,105.0,99.0,1.0606060606060606,399.3630816170862,443.4869565217391,0.24372010015452555,0.9320346935873738,0.6305916305916306
102,8045.0,8045.0,101.20875524081099,466.81832585697947,0.46391682010487967,94.0,126.0,1.3404255319148937,1005.3589807333748,448.4365444375388,0.7561332943695342,0.8477344573234984,0.6792468760553867
103,8693.0,8693.0,105.20585232002433,464.2741699796952,0.506792873419925,93.0,142.0,1.5268817204301075,1631.4509375359485,456.73288853100195,0.7156664489781701,0.8832554358870148,0.6582613963349992
104,8403.0,8403.0,103.43612470703633,410.5584412271571,0.6264613123774014,126.0,107.0,1.1775700934579438,813.3582054028324,464.8853980721171,0.6108146271637755,0.896606914212548,0.6232754784156653
105,5420.0,5420.0,83.07200691246469,315.8061325481597,0.6829171703534948,75.0,117.0,1.56,1070.7719557195571,481.2289667896679,0.8787719047037535,0.9406456091634849,0.6176638176638176
106,8747.0,8747.0,105.5321102688583,377.8061325481598,0.7700713824089839,100.0,110.0,1.1,1720.3722419115124,475.3914484966274,0.48116623280296467,0.9434796677812534,0.7951818181818182
107,1886.0,1886.0,49.00336500048254,249.21320343559645,0.381600958570258,18.0,110.0,6.111111111111111,2302.5774125132557,474.37327677624603,0.9851817240286991,0.9802494802494802,0.9525252525252526
108,7193.0,7193.0,95.6995927121951,384.5107140124046,0.6113684645957,87.0,130.0,1.4942528735632183,935.239399416099,464.4782427359933,0.7969416116096797,0.9181771764105182,0.6359858532272326
109,8455.0,8455.0,103.75567623381288,383.46298679765215,0.7225644234525253,97.0,114.0,1.175257731958763,2251.9562389118864,477.0769958604376,0.6103699120421011,0.9632034632034632,0.7646048109965635
110,9260.0,9260.0,108.5826790250066,397.7411613907042,0.7355628310402377,102.0,128.0,1.2549019607843137,1878.802483801296,489.54470842332614,0.6104662689240051,0.953067105804858,0.7092524509803921
111,5973.0,5973.0,87.2069939896057,319.6812408671319,0.7344598746131389,100.0,73.0,1.36986301369863,1541.468273899213,467.8064624141972,0.745122459832551,0.9723262249715123,0.8182191780821918
112,9622.0,9622.0,110.6847365242459,456.3330444827409,0.5806459210885556,103.0,142.0,1.3786407766990292,1803.0999792143007,504.8885886510081,0.8069284156517249,0.8430736878997634,0.6578695473813756
113,16241.0,16241.0,143.80084647193067,671.3940110268397,0.45275963851800505,177.0,156.0,1.1346153846153846,292.3220860784434,497.9016686164645,0.6311671797717288,0.8806051076289106,0.5881862958134144
114,4432.0,4432.0,75.11988859327629,287.09545442950497,0.675704767237928,100.0,57.0,1.7543859649122806,1534.9025270758123,522.5821299638989,0.8241112615381773,0.9539388721480844,0.7775438596491228
115,7670.0,7670.0,98.8217957138945,365.445742854949,0.7217045009797423,108.0,105.0,1.0285714285714285,1437.9514993481096,502.30365058670145,0.23753546037400164,0.9523218276632729,0.6763668430335097
116,12776.0,12776.0,127.5417908904232,562.1808075912434,0.507987162279766,134.0,152.0,1.1343283582089552,471.8051033187226,509.62523481527865,0.5258637155425535,0.9144002290294876,0.6272584446190103
117,5708.0,5708.0,85.2505209447327,312.19090885901,0.7359584979215581,89.0,105.0,1.1797752808988764,2177.832515767344,517.3190259285213,0.8035906345330488,0.9197550757331615,0.6108079186730873
118,8620.0,8620.0,104.76318473403289,358.47518010647184,0.8429444325841977,118.0,100.0,1.18,1300.583410672854,527.285150812065,0.45463249297770875,0.9776567993648634,0.7305084745762712
